"Commune","Année","Semestre","Trimestre","Type de bâtiment","Superficie du terrain","Nombre de ventes","Prix médian","1er quartile du prix","3ème quartile du prix"
"Uccle","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",6,,,
"Uccle","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",11,,,
"Uccle","2018","1er semestre 2018",,"Appartements","Superficie inconnue",432,255000,176500,347500
"Uccle","2018","1er semestre 2018",,"Appartements","0-99m²",,,,
"Uccle","2018","1er semestre 2018",,"Appartements","100-299m²",,,,
"Uccle","2018","1er semestre 2018",,"Appartements","300-599m²",,,,
"Uccle","2018","1er semestre 2018",,"Appartements","600-999m²",,,,
"Uccle","2018","1er semestre 2018",,"Appartements","1000-1499m²",,,,
"Uccle","2018","1er semestre 2018",,"Appartements",">=1500m²",,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",13,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",13,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",91,470000,390000,590000
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",30,542500,450000,735000
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",4,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",5,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",3,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",1,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",6,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",1,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",10,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",6,,,
"Uccle","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",6,,,
"Uccle","2018","2ème semestre 2018",,"Appartements","Superficie inconnue",369,244750,185000,344500
"Uccle","2018","2ème semestre 2018",,"Appartements","0-99m²",,,,
"Uccle","2018","2ème semestre 2018",,"Appartements","100-299m²",,,,
"Uccle","2018","2ème semestre 2018",,"Appartements","300-599m²",,,,
"Uccle","2018","2ème semestre 2018",,"Appartements","600-999m²",,,,
"Uccle","2018","2ème semestre 2018",,"Appartements","1000-1499m²",,,,
"Uccle","2018","2ème semestre 2018",,"Appartements",">=1500m²",,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",14,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",16,380250,265000,445000
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",85,480000,380000,590000
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",31,610000,485000,730000
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",6,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",1,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",3,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",1,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",7,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",1,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",4,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",6,,,
"Uccle","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",7,,,
"Uccle","2019","1er semestre 2019",,"Appartements","Superficie inconnue",422,280000,200000,380000
"Uccle","2019","1er semestre 2019",,"Appartements","0-99m²",,,,
"Uccle","2019","1er semestre 2019",,"Appartements","100-299m²",,,,
"Uccle","2019","1er semestre 2019",,"Appartements","300-599m²",,,,
"Uccle","2019","1er semestre 2019",,"Appartements","600-999m²",,,,
"Uccle","2019","1er semestre 2019",,"Appartements","1000-1499m²",,,,
"Uccle","2019","1er semestre 2019",,"Appartements",">=1500m²",,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",14,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",8,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",102,475000,385000,590000
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",26,512000,425000,710000
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",10,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",2,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",4,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",1,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",5,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",6,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",8,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",8,,,
"Uccle","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",8,,,
"Uccle","2019","2ème semestre 2019",,"Appartements","Superficie inconnue",465,290000,200000,380000
"Uccle","2019","2ème semestre 2019",,"Appartements","0-99m²",,,,
"Uccle","2019","2ème semestre 2019",,"Appartements","100-299m²",,,,
"Uccle","2019","2ème semestre 2019",,"Appartements","300-599m²",,,,
"Uccle","2019","2ème semestre 2019",,"Appartements","600-999m²",,,,
"Uccle","2019","2ème semestre 2019",,"Appartements","1000-1499m²",,,,
"Uccle","2019","2ème semestre 2019",,"Appartements",">=1500m²",,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",12,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",11,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",76,490000,382500,640000
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",22,633500,479000,885000
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",9,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",4,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",3,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",1,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",2,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",8,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",2,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",7,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",13,,,
"Uccle","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",3,,,
"Uccle","2020","1er semestre 2020",,"Appartements","Superficie inconnue",383,297500,217500,400000
"Uccle","2020","1er semestre 2020",,"Appartements","0-99m²",,,,
"Uccle","2020","1er semestre 2020",,"Appartements","100-299m²",,,,
"Uccle","2020","1er semestre 2020",,"Appartements","300-599m²",,,,
"Uccle","2020","1er semestre 2020",,"Appartements","600-999m²",,,,
"Uccle","2020","1er semestre 2020",,"Appartements","1000-1499m²",,,,
"Uccle","2020","1er semestre 2020",,"Appartements",">=1500m²",,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",9,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",7,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",60,548000,382500,742500
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",16,630000,462500,775000
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",11,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",1,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",2,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",4,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",4,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",4,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",6,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",8,,,
"Uccle","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",8,,,
"Uccle","2020","2ème semestre 2020",,"Appartements","Superficie inconnue",396,295000,208000,425000
"Uccle","2020","2ème semestre 2020",,"Appartements","0-99m²",,,,
"Uccle","2020","2ème semestre 2020",,"Appartements","100-299m²",,,,
"Uccle","2020","2ème semestre 2020",,"Appartements","300-599m²",,,,
"Uccle","2020","2ème semestre 2020",,"Appartements","600-999m²",,,,
"Uccle","2020","2ème semestre 2020",,"Appartements","1000-1499m²",,,,
"Uccle","2020","2ème semestre 2020",,"Appartements",">=1500m²",,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",4,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",90,595000,445000,725000
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",23,675000,395000,802500
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",8,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",1,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",1,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",1,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",7,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",1,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",7,,,
"Uccle","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",10,,,
"Uccle","2021","1er semestre 2021",,"Appartements","Superficie inconnue",432,320000,219500,440000
"Uccle","2021","1er semestre 2021",,"Appartements","0-99m²",,,,
"Uccle","2021","1er semestre 2021",,"Appartements","100-299m²",,,,
"Uccle","2021","1er semestre 2021",,"Appartements","300-599m²",,,,
"Uccle","2021","1er semestre 2021",,"Appartements","600-999m²",,,,
"Uccle","2021","1er semestre 2021",,"Appartements","1000-1499m²",,,,
"Uccle","2021","1er semestre 2021",,"Appartements",">=1500m²",,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",12,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",20,399999.5,330000,543500
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",85,525000,400000,700000
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",30,807500,690000,974000
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",5,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",3,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",2,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",1,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",8,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",5,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",13,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",7,,,
"Uccle","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",8,,,
"Uccle","2021","2ème semestre 2021",,"Appartements","Superficie inconnue",457,321500,235000,450000
"Uccle","2021","2ème semestre 2021",,"Appartements","0-99m²",,,,
"Uccle","2021","2ème semestre 2021",,"Appartements","100-299m²",,,,
"Uccle","2021","2ème semestre 2021",,"Appartements","300-599m²",,,,
"Uccle","2021","2ème semestre 2021",,"Appartements","600-999m²",,,,
"Uccle","2021","2ème semestre 2021",,"Appartements","1000-1499m²",,,,
"Uccle","2021","2ème semestre 2021",,"Appartements",">=1500m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",43,550000,401000,745000
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",22,765500,556000,925000
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",2,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",2,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",2,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",3,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",3,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",5,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements","Superficie inconnue",187,322500,210000,459000
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements","0-99m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements","100-299m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements","300-599m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements","600-999m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements","1000-1499m²",,,,
"Uccle","2022","1er semestre 2022","1er trimestre 2022","Appartements",">=1500m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",5,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",26,388750,320000,472500
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",8,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",3,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",2,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",2,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",2,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements","Superficie inconnue",65,170000,131500,225000
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements","0-99m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements","100-299m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements","300-599m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements","600-999m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements","1000-1499m²",,,,
"Watermael-Boitsfort","2010","1er semestre 2010",,"Appartements",">=1500m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",12,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",27,365000,315000,450000
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",6,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",1,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements","Superficie inconnue",76,199000,141750,247000
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements","0-99m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements","100-299m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements","300-599m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements","600-999m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements","1000-1499m²",,,,
"Watermael-Boitsfort","2010","2ème semestre 2010",,"Appartements",">=1500m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",31,425000,365000,500000
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",11,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",1,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",2,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements","Superficie inconnue",72,215000,167500,302500
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements","0-99m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements","100-299m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements","300-599m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements","600-999m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements","1000-1499m²",,,,
"Watermael-Boitsfort","2011","1er semestre 2011",,"Appartements",">=1500m²",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",6,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",32,410000,347500,482500
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",9,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Watermael-Boitsfort","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",2,,,
